id,name,status,latitude,longitude,hu,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,municipal,nhood,n_transit
1620,Inwood West Apartments,completed,42.5278370813988,-71.1346890493075,446,0,0,0,0,0,Woburn,,"[""RTA: MVRTA""]"
1628,Manganese Removal Treatment Facility,completed,41.9626253615664,-70.7475722332557,0,,,,,,Kingston,,[]
1630,Nashoba Learning Center,completed,42.5175274449229,-71.2501162616461,0,,,,,,Bedford,,"[""RTA: LRTA""]"
1626,500 Main St (MIT Koch Cancer Research Bldg.),completed,42.3619207386208,-71.0890255694622,0,,,,,,Cambridge,MIT,"[""Rapid Transit: Kendall/Mit""]"
1633,Neville Center at Fresh Pond Nursing Home ,completed,42.3889048254945,-71.1490319220315,0,,,,,,Cambridge,Cambridge Highlands,[]
1773,Pine Oak Farm,completed,42.1101494301453,-70.7148414725185,20,,,,,,Marshfield,,"[""RTA: GATRA""]"
386,236-240 Salem Street,completed,42.4204636417821,-71.0999653336957,16,2,0,0,2,0,Medford,,"[""RTA: MVRTA""]"
1640,The Cohasset Village Town Homes,completed,42.2401288896407,-70.8036008427901,11,,,,,,Cohasset,,[]
1639,Suffolk University Law School- 110-120 Tremont Street,completed,42.3567122310658,-71.0611413386005,0,,,,,,Boston,Downtown,"[""Rapid Transit: Park Street""]"
1642,"Wingate Senior Living at Needham, Inc.",completed,42.3011727526185,-71.2310241231429,52,,,,,,Needham,,[]
1641,Wentworth Dormitory - 610 Huntington Ave,completed,42.3361768743304,-71.0983819027832,0,,,,,,Boston,Mission Hill,"[""Rapid Transit: Longwood Medical Area""]"
2034,Basha's Natural Marketplace,completed,42.3813109352425,-71.5676772566859,0,,,,,,Hudson,,[]
3439,Beverly Retirement Community,completed,42.5762449704511,-70.9096808035485,173,,,,,,Beverly,,"[""RTA: CATA""]"
2036,Brigham Hill III,completed,42.3750224809566,-71.5712893277985,41,,,,,,Hudson,,[]
4989,Herb Chambers Jaguar Range Rover Dealership,completed,42.3498697584407,-71.1290087205726,0,0,0,0,0,0,Boston,Allston,"[""Rapid Transit: Harvard Avenue""]"
2035,Boardman Subdivision,completed,42.4725079461914,-71.0530440167342,5,0,0,0,0,0,Melrose,,[]
1658,57 Quincy Shore Drive,completed,42.2824104080706,-71.0333628084363,28,0,0,0,0,0,Quincy,North Quincy,"[""Rapid Transit: North Quincy""]"
1663,Russia Wharf,completed,42.3532062073387,-71.0525101787347,50,,,,,,Boston,Downtown,"[""Rapid Transit: South Station""]"
1660,375 River Street,completed,42.6795341340392,-71.5497283564732,1,,,,,,Dunstable,,[]
3732,Massage Envy/ JK Holmgren,completed,42.0579486182314,-71.0695801307063,0,,,,,,Brockton,,"[""RTA: BAT""]"
1325,Avalon Cohasset,completed,42.2359856479701,-70.828396401232,220,54,0,0,54,0,Cohasset,,[]
1662,664 Groton Street,completed,42.6525225577701,-71.5286561478446,1,,,,,,Dunstable,,[]
2116,The Modern ,completed,42.3393908001052,-71.0813761552073,25,0,0,0,0,0,Boston,Roxbury,"[""Rapid Transit: Massachusetts Ave""]"
1776,James Way,completed,42.0778511691007,-70.6591101419294,4,,,,,,Marshfield,,"[""RTA: GATRA""]"
1777,Pudding Hill,completed,42.0908249357208,-70.7158861074231,66,,,,,,Marshfield,,"[""RTA: GATRA""]"
1661,0 Paul Street,completed,42.2986336008103,-71.4488240538026,1,0,0,0,0,0,Framingham,,"[""RTA: MWRTA""]"
1672,South Bay Expansion Project,completed,42.3267631006052,-71.062489015949,0,,,,,,Boston,Dorchester,"[""Rapid Transit: Andrew""]"
1667,Channel Center: 10 & 20 Channel Center,completed,42.345657914644,-71.0511278916868,0,0,0,0,0,0,Boston,South Boston Waterfront,"[""Rapid Transit: Broadway""]"
2530,New Medford Police Headquarters,completed,42.4162260623173,-71.110162327837,0,0,0,0,0,0,Medford,,"[""RTA: MVRTA""]"
1778,R-Way Farm,completed,42.6479208480476,-70.8124745436017,6,0,0,0,0,0,Essex,,[]
3441,RK Plaza,completed,42.3809072829293,-71.5683836150625,0,,,,,,Hudson,,[]
5119,Oak Grove Mills - 99 Washington Street,completed,42.4422722747697,-71.0714947219657,141,19,0,0,19,0,Melrose,,"[""Rapid Transit: Oak Grove""]"
1678,The Clarendon,completed,42.3487024442078,-71.0737240207158,299,,,,,,Boston,Back Bay,"[""Rapid Transit: Back Bay""]"
1679,"Channel Center: Phase II (Parcel 1 - ""40 Channel Center"")",completed,42.3465648906165,-71.0510546906673,0,,,,,,Boston,South Boston Waterfront,"[""Rapid Transit: Broadway""]"
1673,Battery Wharf,completed,42.3671102045337,-71.0504210451537,103,,,,,,Boston,North End,"[""Rapid Transit: Haymarket""]"
1680,Parkside on Adams,completed,42.2858008529604,-71.1283134636906,43,,,,,,Boston,Roslindale,"[""Commuter Rail: Roslindale Village""]"
1782,Edwards School,completed,42.5435466615343,-70.8844458300427,28,,,,,,Beverly,,"[""Commuter Rail: Beverly""]"
1779,Leonard Estates / Leonard Lane,completed,42.557992443579,-71.2050013047242,7,,,,,,Wilmington,,[]
1685,285 Columbus Ave,completed,42.3472134839136,-71.0740279480765,63,,,,,,Boston,South End,"[""Rapid Transit: Back Bay""]"
2187,875 Hale Street,completed,42.5636927610845,-70.8052987438862,5,0,0,0,0,0,Beverly,,"[""Commuter Rail: Beverly Farms""]"
1780,Axcelis Expansion,completed,42.5757004627196,-70.904530735922,0,,,,,,Beverly,,"[""RTA: CATA""]"
1800,Lasell College Dorms,completed,42.3410195871118,-71.2430960699935,0,,,,,,Newton,,"[""Commuter Rail: Auburndale""]"
1784,Simrah Gardens,completed,42.4006346257305,-71.5914576942229,158,,,,,,Hudson,,[]
2037,MGH Building for Third Century - 255 Charles Street,completed,42.3631552421205,-71.0685278318013,0,,,,,,Boston,West End,"[""Rapid Transit: Charles/Mgh""]"
1687,Two Financial Center,completed,42.3517601103597,-71.0568285899396,162,,,,,,Boston,Leather District,"[""Rapid Transit: South Station""]"
1690,45 Province Street,completed,42.3572402981498,-71.060012654544,245,,,,,,Boston,Downtown,"[""Rapid Transit: Downtown Crossing""]"
1695,Glenwood Avenue Project,completed,42.2491935446098,-71.1277070064123,20,,,,,,Boston,Hyde Park,"[""Commuter Rail: Hyde Park""]"
1694,Mission Hill Phase III,completed,42.3266515532503,-71.1007373944362,24,24,,,,,Boston,Mission Hill,"[""Rapid Transit: Jackson Square""]"
2041,Children's Hospital Boston North,completed,42.5261556482163,-70.9530083040359,0,,,,,,Peabody,,[]
2040,Century Mill Estates,completed,42.4124530515447,-71.5994937814955,78,0,0,0,0,0,Bolton,,[]
1689,Arrowhead,completed,42.3120487242343,-71.0799128956777,0,0,0,0,0,0,Boston,Dorchester,"[""MBTA Key Bus Route: 28"", ""MBTA Key Bus Route: 22"", ""MBTA Key Bus Route: 23"", ""MBTA Key Bus Route: 32""]"
2038,Burnham Apartments,completed,42.5529487201517,-70.8821090467342,32,,,,,,Beverly,,"[""Commuter Rail: Beverly""]"
1707,Little Neck Lofts,completed,42.3846325606709,-71.0777378493635,146,,,,,,Boston,Charlestown,"[""Rapid Transit: Sullivan Square""]"
2039,Carl Zeiss SMT North American Headquarters,completed,42.5206972403773,-70.9604160764598,0,0,0,0,0,0,Peabody,,[]
1703,18 Robert Street,completed,42.287184255842,-71.1323265232303,14,,,,,,Boston,Roslindale,"[""Commuter Rail: Roslindale Village""]"
1702,150 Chestnut Hill Ave,completed,42.3418907299306,-71.1535309408147,21,3,,,,,Boston,Brighton,"[""Rapid Transit: Chiswick Road""]"
1699,Barnes School,completed,42.3767984972115,-71.0368783229994,74,74,,,,,Boston,East Boston,"[""Rapid Transit: Airport""]"
1701,"The Levedo Building, 241 Talbot Avenue",completed,42.2914106292349,-71.0766728227614,24,24,,,24,,Boston,Dorchester,"[""Commuter Rail: Talbot Avenue""]"
1706,687-697 Masschusetts Avenue,completed,42.335198914144,-71.0758160398954,30,4,,,,,Boston,Roxbury,"[""Rapid Transit: Massachusetts Avenue""]"
3443,Thomson's Farm Way,completed,42.5672987376131,-70.8534162533487,6,,,,,,Beverly,,"[""RTA: CATA""]"
2968,Norfolk Police Headquarters,completed,42.0905541872244,-71.305611898046,0,0,0,0,0,0,Norfolk,,[]
1709,81-87 Fairmount Ave,completed,42.2544270487384,-71.1202448471475,10,1,,,,,Boston,Hyde Park,"[""Commuter Rail: Fairmount""]"
1712,Blessed Sacrament Campus Redevelopment,completed,42.3230734147151,-71.1075998838006,81,81,,,,,Boston,Jamaica Plain,"[""Rapid Transit: Jackson Square""]"
1710,Baker Chocolate Factory Phase 2,completed,42.2718916926315,-71.0664198755415,79,,,,,,Boston,Dorchester,"[""Rapid Transit: Milton""]"
1721,Industrie Lofts,completed,42.3999770004234,-71.0211278162415,36,,,,,,Chelsea,,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
1720,Carriage House Junction,completed,42.6158811706225,-70.8248807213096,22,,,,,,Hamilton,,[]
3640,70 Bremen Street,completed,42.3704719044157,-71.0373550924203,32,5,0,0,5,0,Boston,East Boston,"[""Rapid Transit: Maverick""]"
3444,The Arboretum,completed,42.4046562475109,-71.4394038205642,10,,,,,,Sudbury,,[]
1715,461 Park Drive,completed,42.3460790966209,-71.1043841628225,21,0,0,0,0,0,Boston,Fenway,"[""Rapid Transit: Fenway Park""]"
1724,Fenno Heighs Subdivision,completed,42.4083346718804,-71.0224655364153,12,,,,,,Revere,,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
1726,Brods Park,completed,42.409080893201,-71.1039272341087,8,,,,,,Medford,,"[""RTA: MVRTA""]"
1732,54 Myrtle Street,completed,42.3831965676992,-71.0837999847054,3,,,,,,Somerville,East Somerville,"[""Rapid Transit: Washington Street""]"
1730,384 Washington Street,completed,42.3782658818464,-71.1046430511518,8,,,,,,Somerville,Union Square,"[""Rapid Transit: Union Square Glx""]"
1737,1188 Broadway,completed,42.3990678648533,-71.1219931742146,20,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
1731,17 Ivaloo Street,completed,42.3816128961975,-71.1077321597433,18,,,,,,Somerville,Spring Hill,[]
1736,7 Avon Place,completed,42.3834617185235,-71.0899246663916,5,,,,,,Somerville,East Somerville,"[""Rapid Transit: Washington Street""]"
1733,Wheatland Street,completed,42.3934633490689,-71.0895965812441,8,,,,,,Somerville,Winter Hill,"[""RTA: MVRTA""]"
1735,26R Adams Street,completed,42.3941651407061,-71.1009368780974,5,,,,,,Somerville,Magoun Square,"[""Rapid Transit: Lowell Street Glx""]"
2147,34 Murdock Street,completed,42.3961998777304,-71.1085568510787,3,,,,,,Somerville,Magoun Square,"[""Rapid Transit: Lowell Street Glx""]"
1746,Lynnfield commons,completed,42.5106196214721,-71.0037071907687,200,,,,,,Lynnfield,,[]
1739,20 Talbot Avenue,completed,42.4075679451612,-71.1263313210593,0,,,,,,Somerville,Hillside,"[""Rapid Transit: College Avenue Glx""]"
1744,Walnut Place,completed,42.5274762101376,-70.926088901513,80,,,,,,Peabody,,[]
2044,Electronic Recyclers,completed,42.1855664816499,-71.4381148162331,0,,,,,,Holliston,,"[""RTA: MWRTA""]"
1741,Battle Green Inn,completed,42.4471968820105,-71.2288463039165,30,,,,,,Lexington,,"[""RTA: LEXPRESS"", ""RTA: LRTA""]"
1745,Nordic  Way Subdivision,completed,42.446100401171,-71.0379475312531,7,,,,,,Melrose,,[]
1750,Hilltop Dr.,completed,42.5346862657263,-70.932915814089,17,,,,,,Peabody,,[]
1747,Commons at Elmwood Village,completed,42.5802873307767,-71.0550046261536,28,,,,,,North Reading,,[]
1748,Choate Farm,completed,42.6025281593579,-70.9353888772988,45,,,,,,Danvers,,[]
1752,Warner Woods Apartments,completed,42.4586584959685,-71.4049755710219,80,0,0,0,0,0,Concord,,[]
1760,Tufts University Central Energy Plant,completed,42.4073186426469,-71.1163551089251,0,0,0,0,0,0,Medford,,"[""Rapid Transit: College Avenue Glx""]"
1757,Hawthorn Road Ext,completed,42.2648238559789,-71.4345165174838,3,,,,,,Ashland,,"[""RTA: MWRTA""]"
1758,Green Street Estates,completed,42.2731495670109,-71.4613649547584,7,,,,,,Ashland,,[]
1755,Wellesley Fells Hollow,completed,42.3047129607358,-71.3147467986178,28,7,,,,,Wellesley,,"[""RTA: MWRTA""]"
1756,Highland Glen Expansion,completed,42.2141952720538,-71.2314959049323,102,,,,,,Westwood,,[]
1761,Mary Shepherd Estates,completed,42.5177517858265,-71.4569538543922,17,,,,,,Littleton,,[]
1762,Arrowwood,completed,42.1992895074986,-70.8242802580857,17,,,,,,Scituate,,[]
1763,Oak Trail,completed,42.433835387248,-71.6399917905292,34,,,,,,Bolton,,[]
1765,Franklin Creek,completed,42.142161925475,-71.4308489183422,3,,,,,,Medway,,[]
1766,River's Edge Hudson,completed,42.3707024746293,-71.5908599775432,10,,,,,,Hudson,,[]
1767,Riverside Farms,completed,42.4020266346477,-71.5457083077884,10,,,,,,Hudson,,[]
1793,Office Bldg.,completed,42.1397890728119,-71.4868207623111,0,,,,,,Milford,,[]
1791,pharmacy,completed,42.1489369463851,-71.5028349384623,0,,,,,,Milford,,"[""RTA: MWRTA""]"
1788,Harborside Village,completed,42.1946205506691,-70.7257923221302,37,,,,,,Scituate,,[]
1789,Grouse Hill,completed,42.34773132172,-71.4313725658504,52,,,,,,Sudbury,,[]
1790,Winter Hollow,completed,42.2670597962289,-71.4773404290953,7,,,,,,Ashland,,"[""Commuter Rail: Ashland""]"
1792,Jaycor,completed,42.1389544748699,-71.5144174331021,0,,,,,,Milford,,"[""RTA: MWRTA""]"
1796,The Estates at Walpole,completed,42.1650120573281,-71.2248305085619,196,,,,,,Walpole,,"[""Commuter Rail: Windsor Gardens""]"
1795,Walpole Park South,completed,42.1140409311192,-71.2417925273052,0,,,,,,Walpole,,[]
2045,Fenway Triangle Mixed Use Project,completed,42.344522102254,-71.0991126808326,290,,,,,,Boston,Fenway,"[""Rapid Transit: Fenway Park""]"
1801,36 Middlesex Avenue,completed,42.5508670509968,-71.1736178366162,11,,,,,,Wilmington,,"[""Commuter Rail: Wilmington""]"
1818,Post Road Village,completed,42.3588887193513,-71.3451966659763,16,4,,,,,Wayland,,[]
1798,Parmenter Meadows- Metcalf Lane,completed,42.3291970913775,-71.4893727476769,7,0,0,0,0,0,Southborough,,[]
1811,Monument Place (Harris Street),completed,42.5116607303835,-71.414617630943,26,0,0,0,0,0,Acton,,[]
1802,Rotary Park Estates,completed,42.548504096337,-71.1733900436166,22,,,,,,Wilmington,,"[""Commuter Rail: Wilmington""]"
1804,"Marx Fencing, 119 Commonwealth Ave.",completed,42.4573512501209,-71.3963873728976,0,,,,,,Concord,,"[""Commuter Rail: West Concord""]"
1808,Fallon Bldg,completed,42.2699448580265,-71.072456999497,10,,,,,,Milton,,"[""Rapid Transit: Central Avenue""]"
1806,78 Blanchard Rd,completed,42.479913264875,-71.204690037244,0,,,,,,Burlington,,"[""RTA: LRTA""]"
1814,Hobblebush Lane,completed,42.5067565284095,-71.3853340056552,4,,,,,,Carlisle,,[]
1812,Spatial Lofts,completed,42.471576221626,-70.9212958663095,8,,,,,,Swampscott,,"[""Commuter Rail: Swampscott""]"
1815,Apple Grove Lane,completed,42.5114529783662,-71.3846047090765,4,,,,,,Carlisle,,[]
1822,Bell Tower Place,completed,42.3708617541725,-71.165331695514,9,,,,,,Watertown,,"[""MBTA Key Bus Route: 73"", ""MBTA Key Bus Route: 71""]"
1821,590 Main Street,completed,42.3726439428267,-71.2016325496345,14,,,,,,Watertown,,[]
1809,The Villas at Vaughan Place,completed,42.4811288794266,-70.9267408096855,15,0,0,0,0,0,Swampscott,,[]
1817,Deer Common,completed,42.1949615309343,-70.7644952980668,14,0,0,0,0,0,Scituate,,[]
1826,39 Endicott Ave,completed,42.4032527262095,-71.1307936486352,8,,,,,,Somerville,Teele Square,"[""MBTA Key Bus Route: 77""]"
1824,160 Harvard Street,completed,42.4247135915819,-71.0527601045689,15,,,,,,Malden,Suffolk Square,[]
1828,235 Highland Ave,completed,42.3908802902706,-71.1089209022142,1,,,,,,Somerville,Spring Hill,"[""Rapid Transit: Lowell Street Glx""]"
1829,42 Clyde St,completed,42.394165877623,-71.1083004830587,3,,,,,,Somerville,Magoun Square,"[""Rapid Transit: Lowell Street Glx""]"
2047,Grimes Crossing,completed,42.1563984040545,-71.1408010597102,27,,,,,,Canton,,"[""Commuter Rail: Canton Center""]"
3446,waters corp.,completed,42.1377179803214,-71.4820308824088,0,,,,,,Milford,,[]
1816,The Villages at Stow,completed,42.433529354381,-71.5331039668842,96,24,,,6,,Stow,,[]
1837,2419 Massachusetts Ave (Rounder Records),completed,42.3981138989556,-71.1302510175948,37,,,,,,Cambridge,North Cambridge,"[""Rapid Transit: Davis""]"
1832,Neville Place Assisted Living Residence,completed,42.3889099415384,-71.1479550182357,25,,,,,,Cambridge,Cambridge Highlands,[]
1839,Monarch Homes,completed,42.504986675713,-71.1583853811352,33,,,,,,Woburn,,[]
1833,330 Mt. Auburn St (Mt Auburn Hosp. Acute Care Bldg.),completed,42.3742275706161,-71.1343307340595,0,,,,,,Cambridge,West Cambridge,"[""MBTA Key Bus Route: 73"", ""MBTA Key Bus Route: 71""]"
1838,160-180 Cambridgepark Dr,completed,42.3944794087627,-71.1476403917312,398,,,,,,Cambridge,North Cambridge,"[""Rapid Transit: Alewife""]"
1827,Stockbridge Woods,completed,42.1874073515735,-70.7354340512612,74,0,0,0,0,0,Scituate,,[]
6223,Avalon Easton Phase II,completed,42.0263478187798,-71.1424806301989,100,11,0,0,0,11,Easton,,[]
1840,275 Salem St,completed,42.4903952474554,-71.1296305261566,0,,,,,,Woburn,,[]
1841,Kimball Court III,completed,42.5022671657079,-71.1675002057649,175,,,,,,Woburn,,[]
3447,Olive Garden,completed,42.1554092128161,-71.0665867845987,0,,,,,,Stoughton,,[]
1836,Park87,completed,42.3897908615442,-71.1395916301624,54,0,0,0,0,0,Cambridge,Neighborhood Nine,"[""Rapid Transit: Alewife""]"
1852,Conway Building,completed,42.1941999541974,-70.7249518395606,0,,,,,,Scituate,,[]
1847,South Shore Hospital,completed,42.177479366472,-70.9544033574654,0,,,,,,Weymouth,,[]
1848,Fulton School,completed,42.1605299998257,-70.9602187157477,63,,,,,,Weymouth,,[]
1856,Spruce Corner,completed,42.4771321135316,-71.4721394980905,7,,,,,,Acton,,[]
1849,1535 Commercial Street,completed,42.2156228696572,-70.9211423927195,20,,,,,,Weymouth,,"[""Commuter Rail: East Weymouth""]"
1850,Clapp Memorial,completed,42.2161911671825,-70.9382830705892,21,0,0,0,0,0,Weymouth,,[]
2061,Reservoir Crossing,completed,42.1913003244005,-71.0270774415999,132,,,,,,Braintree,,[]
1851,White Tail Way,completed,42.5560064253163,-71.5099087188418,38,,,,,,Littleton,,[]
1854,Tilden Estates,completed,42.1922550412486,-70.7474205147814,15,,,,,,Scituate,,[]
1855,Wind Turbine,completed,42.1705977382998,-70.7290597646207,0,,,,,,Scituate,,[]
1857,Metro at Wilmington Station,completed,42.5443971984005,-71.1729381153489,108,,,,,,Wilmington,,"[""Commuter Rail: Wilmington""]"
1858,Eisenhower Drive Extension,completed,42.104242206662,-71.13482150505,8,,,,,,Sharon,,[]
2049,Hayward Place,completed,42.3533786881114,-71.0619867640086,277,,,,,,Boston,Downtown,"[""Rapid Transit: Chinatown""]"
3448,Woodbridge Crossing,completed,42.131471054078,-71.1297696662213,192,,,,,,Stoughton,,"[""RTA: BAT""]"
2148,88 Winslow Avenue,completed,42.3961464872117,-71.1178904259861,2,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
1865,5 Western Ave (Old Police Station),completed,42.3654150903177,-71.1056438156243,0,,,,,,Cambridge,Riverside,"[""Rapid Transit: Central""]"
1862,Assembly Square - Block 10,completed,42.3949175075021,-71.0824469863031,0,,,,,,Somerville,Assembly Square,"[""Rapid Transit: Assembly""]"
3449,Mill Pond Heights,completed,42.1725160583946,-71.5554908497382,13,,,,,,Milford,,[]
1863,100 Pacific St,completed,42.3606655191793,-71.1034098848906,11,,,,,,Cambridge,Cambridgeport,"[""Rapid Transit: Central""]"
1869,CANA Parcels 2 and 4 - 1 Chelsea Street & 20 City Square,completed,42.3721924791817,-71.0610547799656,0,,,,,,Boston,Charlestown,"[""Rapid Transit: North Station""]"
1864,181 Walden St,completed,42.3879398911428,-71.1288681495869,10,,,,,,Cambridge,Neighborhood Nine,"[""MBTA Key Bus Route: 77""]"
1868,Metal Spinners- 60 Winter Street,completed,42.4347845474064,-71.0707233334794,0,,,,,,Malden,Island Hill,"[""Rapid Transit: Oak Grove""]"
2050,Isabella Stewart Gardner Museum,completed,42.3384940878774,-71.098867636652,0,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Longwood Medical Area""]"
1870,Colonnade Residences- 118 Huntington Avenue,completed,42.3460832725645,-71.080310824534,99,,,,,,Boston,Back Bay,"[""Rapid Transit: Prudential""]"
1871,Wilkes Passage- 1313 Washington Street,completed,42.3422465159923,-71.0685379460012,152,19,,,,,Boston,South End,"[""Rapid Transit: Union Park St""]"
3033,43 Pitman Street,completed,42.3846015184842,-71.1092808462568,10,,,,,,Somerville,Spring Hill,[]
1872,57 Pitman Street,completed,42.3848215915841,-71.1100968669288,7,,,,,,Somerville,Spring Hill,"[""MBTA Key Bus Route: 77""]"
1876,655 Centre Street (Post Office),completed,42.3131150676055,-71.1144141037917,0,,,,,,Boston,Jamaica Plain,"[""Rapid Transit: Green Street""]"
1874,32 Boylston Street,completed,42.3521665255686,-71.0636363214341,18,2,,,,,Boston,Downtown,"[""Rapid Transit: Chinatown""]"
1882,Caritas Communities Single Room Occupancy Housing,completed,42.457640989895,-71.0675241786428,15,15,0,0,15,0,Melrose,,"[""Commuter Rail: Melrose Highlands""]"
1880,"Jackson Square: Phase I, 1562 Columbus Ave (Jackson Commons)",completed,42.322930592936,-71.0981141907745,37,22,,,,,Boston,Roxbury,"[""Rapid Transit: Jackson Square""]"
1877,Tufts Dental Addition- 1 Kneeland Street,completed,42.3502192696389,-71.0629911509043,0,,,,,,Boston,Chinatown,"[""Rapid Transit: Tufts Medical Center""]"
1879,41 Westland Avenue,completed,42.3440020025794,-71.0878030085821,48,,,,,,Boston,Fenway,"[""Rapid Transit: Symphony""]"
1875,210 South Street Residential,completed,42.3498238865412,-71.0572823666806,54,,,,,,Boston,Leather District,"[""Rapid Transit: South Station""]"
1881,Mishawum Assisted Living - 2 Phipps St.,completed,42.3767774103479,-71.0678643567109,66,,,,,,Boston,Charlestown,"[""Rapid Transit: Community College""]"
1936,881-883 East Second Street,completed,42.3372066544495,-71.0278290321328,16,,,,,,Boston,South Boston,"[""Ferry: Cruise Terminal""]"
1889,The Estuary Condominiums,completed,42.2722819806139,-70.8603241653223,11,,,,,,Hull,,[]
1885,1797-1801 Massachusetts Ave (Art Institute),completed,42.386424054033,-71.1187068640837,0,,,,,,Cambridge,Agassiz,"[""Rapid Transit: Porter""]"
1888,(319 Arlington St) Coolidge School,completed,42.357412435507,-71.0617572139804,38,,,,,,Boston,Downtown,"[""Rapid Transit: Park Street""]"
1883,44-48 Grove Street,completed,42.453226385237,-71.0668242390003,0,0,0,0,0,0,Melrose,,"[""Commuter Rail: Wyoming Hill""]"
1884,610 Main St (MITIMCO/Phase 1/Pfizer),completed,42.3617937453295,-71.0946207261863,0,0,0,0,0,0,Cambridge,The Port,"[""Rapid Transit: Kendall/Mit""]"
1893,"Oak Knoll Health Center, 9-11 Arbetter Drive",completed,42.3390610948777,-71.4227790799403,0,,,,,,Framingham,,[]
1897,Connelly Hill Estates,completed,42.1983331929734,-71.4960082522163,60,,,,,,Hopkinton,,[]
1900,39/47 Fayette Street,completed,42.2600260213512,-71.0041892786499,24,,,,,,Quincy,Quincy Center,[]
2087,814 Main Street,completed,42.4623072744793,-71.0623505285542,6,0,0,0,0,0,Melrose,,"[""Commuter Rail: Melrose Highlands""]"
1927,121-127 Portland Street (The Forecaster Bldg),completed,42.3635943947229,-71.0604746279394,81,0,0,0,0,0,Boston,West End,"[""Rapid Transit: Haymarket""]"
1904,Stonehill College-New Hall,completed,42.0611983952069,-71.0786930636866,31,,,,,,Easton,,"[""RTA: BAT""]"
2052,Ledge Rock Way,completed,42.5179305595175,-71.4126865176609,3,,,,,,Acton,,[]
1906,Residences at Constitution Drive,completed,42.4916840077132,-71.4495263058571,5,,,,,,Acton,,[]
2149,95 College Avenue,completed,42.3991396969133,-71.1189482390871,2,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
2053,Lexus of Hingham,completed,42.1811676668204,-70.9112992978957,0,,,,,,Hingham,,[]
612,Beth Israel Deaconess Medical Center New Inpatient Building,completed,42.3374524529992,-71.1096663635976,0,0,0,0,0,0,Boston,Longwood Medical Area,"[""Rapid Transit: Longwood Station""]"
2057,Micmac Lane,completed,42.4939338327617,-71.4743195631117,5,,,,,,Acton,,[]
2058,Nolan Brother Self Storage,completed,42.355637864861,-71.1450846473732,0,,,,,,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
2054,Maple Park Reserve,completed,42.7655138303252,-71.1582939562786,10,1,0,0,0,0,Methuen,,[]
1928,170 West Broadway,completed,42.3405413446704,-71.0529135659325,33,4,0,0,4,0,Boston,South Boston,"[""Rapid Transit: Broadway""]"
3452,"Harvard University: Harvard Medical School, Primate Research Center",completed,42.3259160853306,-71.5002649801133,0,,,,,,Southborough,,[]
6084,Village of the Americas Phase VII,completed,42.2539303126177,-71.4509339293401,52,8,0,0,0,0,Ashland,,"[""RTA: MWRTA""]"
1912,Wincrest Definitive Subdivision,completed,42.4972685353728,-71.0891580402833,47,,,,,,Stoneham,,[]
1923,North Shore Business Center,completed,42.5776171400781,-70.9952443910783,0,,,,,,Middleton,,[]
75,North Shore RD. Townhouses,completed,42.4382067836654,-70.9698768098916,9,0,0,0,0,0,Revere,,[]
1916,39 Howard Street,completed,42.2775901168861,-71.4179926352442,0,0,0,0,0,0,Framingham,,"[""Commuter Rail: Framingham""]"
1921,N'Star Parking Lot Expansion,completed,42.2872054073078,-71.5286812538628,0,,,,,,Southborough,,[]
1918,9 Winter Street,completed,42.3676453815211,-71.1854158001208,3,,,,,,Watertown,,"[""MBTA Key Bus Route: 57"", ""MBTA Key Bus Route: 71""]"
1924,1011 Main Street,completed,42.6914981800057,-71.5075088815496,1,,,,,,Dunstable,,[]
1922,Whitman Police Station,completed,42.0860518356774,-70.9334747266504,0,,,,,,Whitman,,[]
2059,Northeastern 2000 IMP- 0 Huntington Avenue,completed,42.3404348264112,-71.09001947089,0,,,,,,Boston,Fenway,"[""Rapid Transit: Northeastern""]"
1925,23 Robbins Farm Road,completed,42.7007764417248,-71.5374337597107,1,,,,,,Dunstable,,[]
1926,148 Dorchester Avenue,completed,42.3417210765106,-71.0567290402703,52,,,,,,Boston,South Boston,"[""Rapid Transit: Broadway""]"
2062,Soundown Corporation ,completed,42.5064722208105,-70.8976271881083,0,,,,,,Salem,,"[""Commuter Rail: South Salem""]"
3454,Southborough Junction,completed,42.2670321688165,-71.5213972259476,0,,,,,,Southborough,,"[""Commuter Rail: Southborough""]"
3455,Southborough Place,completed,42.2917669940022,-71.51852986805,0,,,,,,Southborough,,"[""RTA: MWRTA""]"
1934,The Boston Conservatory - 132 Ipswich Street,completed,42.3472200445927,-71.0938180354061,0,,,,,,Boston,Fenway,"[""Rapid Transit: Kenmore""]"
1933,Hotel Commonwealth Expansion,completed,42.3484881071727,-71.0956511361247,0,,,,,,Boston,Fenway,"[""Rapid Transit: Kenmore""]"
1943,Lenox Farms Luxury Apartments,completed,42.1990866460947,-70.975852163729,338,0,0,0,0,0,Braintree,,[]
